string_id,gid_1,gid_0,name_0,name_1,area_km2,bws_raw,bws_score,bws_cat,bws_label
732880-USA.43_1-1414,USA.43_1,USA,United States,Tennessee,39.5094850082,0.2990986784914475,2.5806215362076923,2.0,Medium - High (20-40%)
732890-USA.11_1-1216,USA.11_1,USA,United States,Georgia,764.221015968,0.6507706608602903,3.702149210467283,3.0,High (40-80%)
732890-USA.11_1-1414,USA.11_1,USA,United States,Georgia,4074.30705229,0.6507706608602903,3.702149210467283,3.0,High (40-80%)
732900-USA.1_1-1400,USA.1_1,USA,United States,Alabama,2634.61474679,0.341357368966744,2.771282896032319,2.0,Medium - High (20-40%)
732900-USA.1_1-1650,USA.1_1,USA,United States,Alabama,0.08226889843,0.341357368966744,2.771282896032319,2.0,Medium - High (20-40%)
732900-USA.1_1-None,USA.1_1,USA,United States,Alabama,45.3493060224,0.341357368966744,2.771282896032319,2.0,Medium - High (20-40%)
732900-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,19819.4488123,0.341357368966744,2.771282896032319,2.0,Medium - High (20-40%)
732900-USA.25_1-1650,USA.25_1,USA,United States,Mississippi,3016.8792721,0.341357368966744,2.771282896032319,2.0,Medium - High (20-40%)
732900-USA.25_1-None,USA.25_1,USA,United States,Mississippi,29.1407168319,0.341357368966744,2.771282896032319,2.0,Medium - High (20-40%)
741001-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,170.26771929,0.241251587370829,2.27053843495891,2.0,Medium - High (20-40%)
741001-USA.25_1-None,USA.25_1,USA,United States,Mississippi,12.5911110736,0.241251587370829,2.27053843495891,2.0,Medium - High (20-40%)
741002-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,1553.96427433,0.2680953561031974,2.4227462294476174,2.0,Medium - High (20-40%)
741002-USA.25_1-None,USA.25_1,USA,United States,Mississippi,1.44961932967,0.2680953561031974,2.4227462294476174,2.0,Medium - High (20-40%)
741003-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,4.06868424533,0.1784898428305371,1.835841978372311,1.0,Low - Medium (10-20%)
741003-USA.19_1-None,USA.19_1,USA,United States,Louisiana,3.77955661412,0.1784898428305371,1.835841978372311,1.0,Low - Medium (10-20%)
741003-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,2153.64298842,0.1784898428305371,1.835841978372311,1.0,Low - Medium (10-20%)
741003-USA.25_1-None,USA.25_1,USA,United States,Mississippi,50.6062228589,0.1784898428305371,1.835841978372311,1.0,Low - Medium (10-20%)
741004-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,155.369908118,0.0188316289116963,0.0,0.0,Low (<10%)
741004-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,1218.19000963,0.0188316289116963,0.0,0.0,Low (<10%)
741006-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,2068.06825927,0.3717531772826024,2.8943450726886293,2.0,Medium - High (20-40%)
741006-USA.19_1-None,USA.19_1,USA,United States,Louisiana,0.34788249671,0.3717531772826024,2.8943450726886293,2.0,Medium - High (20-40%)
741006-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,16022.6274807,0.3717531772826024,2.8943450726886293,2.0,Medium - High (20-40%)
741006-USA.25_1-1584,USA.25_1,USA,United States,Mississippi,275.880967872,0.3717531772826024,2.8943450726886293,2.0,Medium - High (20-40%)
741006-USA.25_1-1650,USA.25_1,USA,United States,Mississippi,2589.54724492,0.3717531772826024,2.8943450726886293,2.0,Medium - High (20-40%)
741008-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,9717.53032555,0.2717107067977143,2.442071416276206,2.0,Medium - High (20-40%)
741008-USA.19_1-None,USA.19_1,USA,United States,Louisiana,1730.19054803,0.2717107067977143,2.442071416276206,2.0,Medium - High (20-40%)
741008-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,2328.73254955,0.2717107067977143,2.442071416276206,2.0,Medium - High (20-40%)
741009-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,1879.9437464,0.0022854955961921,0.0,0.0,Low (<10%)
741009-USA.19_1-None,USA.19_1,USA,United States,Louisiana,422.713182066,0.0022854955961921,0.0,0.0,Low (<10%)
742100-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,5061.32638042,0.0022854955961921,0.0,0.0,Low (<10%)
742100-USA.19_1-None,USA.19_1,USA,United States,Louisiana,0.05707947425,0.0022854955961921,0.0,0.0,Low (<10%)
742100-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,407.261943764,0.0022854955961921,0.0,0.0,Low (<10%)
742210-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,431.532852763,0.0008117185776325,0.0,0.0,Low (<10%)
742221-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,64.5398662195,0.0002885627624822,0.0,0.0,Low (<10%)
742222-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,7792.35983252,0.010489153432381,0.0,0.0,Low (<10%)
742223-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,408.112194798,0.0062369673859038,0.0,0.0,Low (<10%)
742224-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,4298.27422665,0.002752534187089,0.0,0.0,Low (<10%)
742224-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,1183.38840782,0.002752534187089,0.0,0.0,Low (<10%)
742225-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,556.480753871,0.004006041910578,0.0,0.0,Low (<10%)
742226-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,5217.65205955,0.3750133173684384,2.90694182910254,2.0,Medium - High (20-40%)
742226-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,1810.04460068,0.3750133173684384,2.90694182910254,2.0,Medium - High (20-40%)
742227-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,7563.72956731,0.122038242897937,1.2873333133094298,1.0,Low - Medium (10-20%)
742227-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,6687.93578031,0.122038242897937,1.2873333133094298,1.0,Low - Medium (10-20%)
742228-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,1316.77855598,0.0928590256671953,0.8931140484716593,0.0,Low (<10%)
742228-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,6999.93300489,0.0928590256671953,0.8931140484716593,0.0,Low (<10%)
742229-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,9570.08966252,0.1758703969649624,1.814512664469768,1.0,Low - Medium (10-20%)
742229-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,9522.39551659,0.1758703969649624,1.814512664469768,1.0,Low - Medium (10-20%)
742231-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,5507.51409838,0.0174996585307291,0.0,0.0,Low (<10%)
742232-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,3529.54128338,0.3223393695793214,2.688580405673658,2.0,Medium - High (20-40%)
742233-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,3406.34755779,0.0070208738514806,0.0,0.0,Low (<10%)
742233-USA.44_1-1400,USA.44_1,USA,United States,Texas,0.40962220417,0.0070208738514806,0.0,0.0,Low (<10%)
742234-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,3894.81038656,0.7859086928069046,3.97436170932038,3.0,High (40-80%)
742234-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,2793.85526243,0.7859086928069046,3.97436170932038,3.0,High (40-80%)
742235-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,242.978038723,0.0035853192315804,0.0,0.0,Low (<10%)
742236-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,1384.31380352,0.041516217575086,0.0,0.0,Low (<10%)
742236-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,198.054304265,0.041516217575086,0.0,0.0,Low (<10%)
742236-USA.44_1-1400,USA.44_1,USA,United States,Texas,7545.20034752,0.041516217575086,0.0,0.0,Low (<10%)
742237-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,464.198266606,0.0021266742767046,0.0,0.0,Low (<10%)
742237-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,129.821474755,0.0021266742767046,0.0,0.0,Low (<10%)
742238-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,495.138914389,0.1629552169013476,1.7044755397243776,1.0,Low - Medium (10-20%)
742238-USA.44_1-1342,USA.44_1,USA,United States,Texas,6001.25044422,0.1629552169013476,1.7044755397243776,1.0,Low - Medium (10-20%)
742238-USA.44_1-1363,USA.44_1,USA,United States,Texas,689.434464706,0.1629552169013476,1.7044755397243776,1.0,Low - Medium (10-20%)
742238-USA.44_1-1400,USA.44_1,USA,United States,Texas,2623.58896917,0.1629552169013476,1.7044755397243776,1.0,Low - Medium (10-20%)
742239-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,348.314307963,0.0256342053057377,0.0,0.0,Low (<10%)
742239-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,1618.26739466,0.0256342053057377,0.0,0.0,Low (<10%)
742239-USA.44_1-1400,USA.44_1,USA,United States,Texas,13.0492406283,0.0256342053057377,0.0,0.0,Low (<10%)
742240-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,5681.63626691,0.0185134882306385,0.0,0.0,Low (<10%)
742240-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,5158.59356533,0.0185134882306385,0.0,0.0,Low (<10%)
742250-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,13081.0100366,0.0235605390004758,0.0,0.0,Low (<10%)
742250-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,2278.8677781,0.0235605390004758,0.0,0.0,Low (<10%)
742250-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,694.245821704,0.0235605390004758,0.0,0.0,Low (<10%)
742250-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,104.095961597,0.0235605390004758,0.0,0.0,Low (<10%)
742250-USA.44_1-1342,USA.44_1,USA,United States,Texas,4329.48659113,0.0235605390004758,0.0,0.0,Low (<10%)
742250-USA.44_1-1363,USA.44_1,USA,United States,Texas,1443.77585795,0.0235605390004758,0.0,0.0,Low (<10%)
742250-USA.44_1-1400,USA.44_1,USA,United States,Texas,198.291373464,0.0235605390004758,0.0,0.0,Low (<10%)
742260-USA.37_1-1308,USA.37_1,USA,United States,Oklahoma,293.258718688,0.2940378419812581,2.55600183848157,2.0,Medium - High (20-40%)
742260-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,7.61180587297,0.2940378419812581,2.55600183848157,2.0,Medium - High (20-40%)
742260-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,19168.856468,0.2940378419812581,2.55600183848157,2.0,Medium - High (20-40%)
742260-USA.44_1-1308,USA.44_1,USA,United States,Texas,1121.52794376,0.2940378419812581,2.55600183848157,2.0,Medium - High (20-40%)
742260-USA.44_1-1363,USA.44_1,USA,United States,Texas,2.43116255992,0.2940378419812581,2.55600183848157,2.0,Medium - High (20-40%)
742271-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,4175.9892737,0.056533580790434,0.1771799841154042,0.0,Low (<10%)
742271-USA.37_1-1612,USA.37_1,USA,United States,Oklahoma,686.435891556,0.056533580790434,0.1771799841154042,0.0,Low (<10%)
742271-USA.44_1-1363,USA.44_1,USA,United States,Texas,1904.47732131,0.056533580790434,0.1771799841154042,0.0,Low (<10%)
742271-USA.44_1-1612,USA.44_1,USA,United States,Texas,1119.29859031,0.056533580790434,0.1771799841154042,0.0,Low (<10%)
742272-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,0.02212011604,0.023373985067539,0.0,0.0,Low (<10%)
742272-USA.44_1-1363,USA.44_1,USA,United States,Texas,3846.20354368,0.023373985067539,0.0,0.0,Low (<10%)
742273-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,2638.83141276,0.0556403146009812,0.15420248228956,0.0,Low (<10%)
742273-USA.44_1-1363,USA.44_1,USA,United States,Texas,214.489204963,0.0556403146009812,0.15420248228956,0.0,Low (<10%)
742274-USA.44_1-1363,USA.44_1,USA,United States,Texas,7164.49692315,0.2995551399612703,2.5828215884121235,2.0,Medium - High (20-40%)
742274-USA.44_1-1575,USA.44_1,USA,United States,Texas,1875.30832671,0.2995551399612703,2.5828215884121235,2.0,Medium - High (20-40%)
742275-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,31.1148943123,0.0001829012038584,0.0,0.0,Low (<10%)
742275-USA.44_1-1363,USA.44_1,USA,United States,Texas,15.1089129771,0.0001829012038584,0.0,0.0,Low (<10%)
742276-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,4882.73193864,0.3066508586398966,2.6165969906126705,2.0,Medium - High (20-40%)
742276-USA.44_1-1363,USA.44_1,USA,United States,Texas,0.08646240967,0.3066508586398966,2.6165969906126705,2.0,Medium - High (20-40%)
742277-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,883.520679711,0.0463134462998039,0.0,0.0,Low (<10%)
742277-USA.44_1-1363,USA.44_1,USA,United States,Texas,861.679817377,0.0463134462998039,0.0,0.0,Low (<10%)
742278-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,0.13149654817,2.4041349845254194,5.0,4.0,Extremely High (>80%)
742278-USA.44_1-1308,USA.44_1,USA,United States,Texas,3386.76162649,2.4041349845254194,5.0,4.0,Extremely High (>80%)
742278-USA.44_1-1363,USA.44_1,USA,United States,Texas,4980.40645738,2.4041349845254194,5.0,4.0,Extremely High (>80%)
742278-USA.44_1-1575,USA.44_1,USA,United States,Texas,1662.24733693,2.4041349845254194,5.0,4.0,Extremely High (>80%)
742279-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,124.033210075,0.0211652072067188,0.0,0.0,Low (<10%)
742279-USA.44_1-1363,USA.44_1,USA,United States,Texas,161.106674599,0.0211652072067188,0.0,0.0,Low (<10%)
742280-USA.37_1-1308,USA.37_1,USA,United States,Oklahoma,14.5432971129,1.345764647041936,4.750354222343736,4.0,Extremely High (>80%)
742280-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,6825.6515824,1.345764647041936,4.750354222343736,4.0,Extremely High (>80%)
742280-USA.37_1-1575,USA.37_1,USA,United States,Oklahoma,439.741118031,1.345764647041936,4.750354222343736,4.0,Extremely High (>80%)
742280-USA.44_1-1308,USA.44_1,USA,United States,Texas,2821.59154146,1.345764647041936,4.750354222343736,4.0,Extremely High (>80%)
742280-USA.44_1-1363,USA.44_1,USA,United States,Texas,864.29663033,1.345764647041936,4.750354222343736,4.0,Extremely High (>80%)
742280-USA.44_1-1575,USA.44_1,USA,United States,Texas,964.634466442,1.345764647041936,4.750354222343736,4.0,Extremely High (>80%)
742280-USA.44_1-1576,USA.44_1,USA,United States,Texas,1373.13389333,1.345764647041936,4.750354222343736,4.0,Extremely High (>80%)
742290-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,1567.49143184,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,156.526087414,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,1385.58477609,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.37_1-1575,USA.37_1,USA,United States,Oklahoma,1838.43139396,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.44_1-1308,USA.44_1,USA,United States,Texas,7768.13736677,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.44_1-1335,USA.44_1,USA,United States,Texas,161.888145389,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.44_1-1363,USA.44_1,USA,United States,Texas,2118.90908395,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.44_1-1575,USA.44_1,USA,United States,Texas,4646.59326522,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742290-USA.44_1-1576,USA.44_1,USA,United States,Texas,8624.03248394,3.7964241081710366,5.0,4.0,Extremely High (>80%)
742301-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,909.830479717,0.0002423010242906,0.0,0.0,Low (<10%)
742301-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,1115.64946214,0.0002423010242906,0.0,0.0,Low (<10%)
742302-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,3114.91417325,0.1001288630442819,1.0018579039305444,1.0,Low - Medium (10-20%)
742303-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,619.787657746,0.0002582277474814,0.0,0.0,Low (<10%)
742303-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,1634.43986198,0.0002582277474814,0.0,0.0,Low (<10%)
742304-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,1.58197882536,0.0001650374536185,0.0,0.0,Low (<10%)
742304-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,2787.8225766,0.0001650374536185,0.0,0.0,Low (<10%)
742305-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,290.161625625,0.0682772628763491,0.4494771293560347,0.0,Low (<10%)
742305-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,63.9804424965,0.0682772628763491,0.4494771293560347,0.0,Low (<10%)
742306-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,5322.43607376,0.0008941786707423,0.0,0.0,Low (<10%)
742306-USA.25_1-1584,USA.25_1,USA,United States,Mississippi,580.328435318,0.0008941786707423,0.0,0.0,Low (<10%)
742306-USA.25_1-1650,USA.25_1,USA,United States,Mississippi,2849.59547877,0.0008941786707423,0.0,0.0,Low (<10%)
742307-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,188.669427514,0.0001092930684523,0.0,0.0,Low (<10%)
742307-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,426.609247338,0.0001092930684523,0.0,0.0,Low (<10%)
742308-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,8.87461496132,0.0115560093595208,0.0,0.0,Low (<10%)
742308-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,29591.1769868,0.0115560093595208,0.0,0.0,Low (<10%)
742308-USA.25_1-1584,USA.25_1,USA,United States,Mississippi,3957.67221293,0.0115560093595208,0.0,0.0,Low (<10%)
742308-USA.25_1-1650,USA.25_1,USA,United States,Mississippi,835.437303068,0.0115560093595208,0.0,0.0,Low (<10%)
742308-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,10.8719752889,0.0115560093595208,0.0,0.0,Low (<10%)
742309-USA.19_1-1400,USA.19_1,USA,United States,Louisiana,556.535207874,0.0010704261863656,0.0,0.0,Low (<10%)
742309-USA.25_1-1400,USA.25_1,USA,United States,Mississippi,1174.05103265,0.0010704261863656,0.0,0.0,Low (<10%)
742309-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,656.771112061,0.0010704261863656,0.0,0.0,Low (<10%)
742411-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,493.60843265,0.005979308527339,0.0,0.0,Low (<10%)
742412-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,190.267935033,0.9596686110582292,4.262536306125445,4.0,Extremely High (>80%)
742412-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,2600.54814541,0.9596686110582292,4.262536306125445,4.0,Extremely High (>80%)
742413-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,1355.58289568,0.0369583540676144,0.0,0.0,Low (<10%)
742413-USA.4_1-1400,USA.4_1,USA,United States,Arkansas,3385.1051208,0.0369583540676144,0.0,0.0,Low (<10%)
742414-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,2887.84993536,0.0006926742765015,0.0,0.0,Low (<10%)
742415-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,3953.74360992,0.0059090834108559,0.0,0.0,Low (<10%)
742416-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,2820.89952635,0.0609628845056163,0.2860030717807348,0.0,Low (<10%)
742417-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,129.207265597,0.0136868779896617,0.0,0.0,Low (<10%)
742417-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,395.018069833,0.0136868779896617,0.0,0.0,Low (<10%)
742417-USA.4_1-1216,USA.4_1,USA,United States,Arkansas,132.068231897,0.0136868779896617,0.0,0.0,Low (<10%)
742417-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,9413.10018465,0.0136868779896617,0.0,0.0,Low (<10%)
742418-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,3499.88616374,0.0892449139965948,0.8358418584452151,0.0,Low (<10%)
742418-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,1458.35786958,0.0892449139965948,0.8358418584452151,0.0,Low (<10%)
742419-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,82.1817918286,0.0030217047496976,0.0,0.0,Low (<10%)
742419-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,3122.42282774,0.0030217047496976,0.0,0.0,Low (<10%)
742421-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,1021.62080911,0.0483123634301843,0.0,0.0,Low (<10%)
742422-USA.17_1-1308,USA.17_1,USA,United States,Kansas,336.762281888,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742422-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,1148.14228318,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742422-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,807.216996034,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742422-USA.37_1-1308,USA.37_1,USA,United States,Oklahoma,13340.860951,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742422-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,539.019632777,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742422-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,11601.8180755,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742422-USA.37_1-1519,USA.37_1,USA,United States,Oklahoma,5388.4207566,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742422-USA.44_1-1308,USA.44_1,USA,United States,Texas,13790.6049403,0.2155402859434139,2.1079575440192464,2.0,Medium - High (20-40%)
742423-USA.37_1-1308,USA.37_1,USA,United States,Oklahoma,1011.12669812,0.1034283341528494,1.0486314655570912,1.0,Low - Medium (10-20%)
742423-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,3974.36819345,0.1034283341528494,1.0486314655570912,1.0,Low - Medium (10-20%)
742423-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,9728.32871006,0.1034283341528494,1.0486314655570912,1.0,Low - Medium (10-20%)
742423-USA.37_1-1519,USA.37_1,USA,United States,Oklahoma,1903.95647031,0.1034283341528494,1.0486314655570912,1.0,Low - Medium (10-20%)
742423-USA.44_1-1308,USA.44_1,USA,United States,Texas,12303.6884733,0.1034283341528494,1.0486314655570912,1.0,Low - Medium (10-20%)
742423-USA.44_1-1335,USA.44_1,USA,United States,Texas,51.2805498038,0.1034283341528494,1.0486314655570912,1.0,Low - Medium (10-20%)
742423-USA.44_1-1576,USA.44_1,USA,United States,Texas,362.589272148,0.1034283341528494,1.0486314655570912,1.0,Low - Medium (10-20%)
742424-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,4468.98968008,9999.0,5.0,4.0,Extremely High (>80%)
742424-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,700.342327204,9999.0,5.0,4.0,Extremely High (>80%)
742424-USA.37_1-1308,USA.37_1,USA,United States,Oklahoma,10.0392955691,9999.0,5.0,4.0,Extremely High (>80%)
742424-USA.44_1-1308,USA.44_1,USA,United States,Texas,3957.23444838,9999.0,5.0,4.0,Extremely High (>80%)
742425-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,846.071942409,9999.0,5.0,4.0,Extremely High (>80%)
742425-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,4493.55232858,9999.0,5.0,4.0,Extremely High (>80%)
742425-USA.44_1-1308,USA.44_1,USA,United States,Texas,1123.40647874,9999.0,5.0,4.0,Extremely High (>80%)
742425-USA.44_1-1335,USA.44_1,USA,United States,Texas,1783.9989215,9999.0,5.0,4.0,Extremely High (>80%)
742426-USA.32_1-1308,USA.32_1,USA,United States,New Mexico,510.827194197,1.0,5.0,-1.0,Arid and Low Water Use
742426-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,4942.71678467,1.0,5.0,-1.0,Arid and Low Water Use
742427-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,8458.04633518,1.0,5.0,-1.0,Arid and Low Water Use
742428-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,3787.08313013,1.0,5.0,-1.0,Arid and Low Water Use
742429-USA.32_1-1335,USA.32_1,USA,United States,New Mexico,11100.4251797,1.0,5.0,-1.0,Arid and Low Water Use
742429-USA.6_1-1335,USA.6_1,USA,United States,Colorado,138.400804602,1.0,5.0,-1.0,Arid and Low Water Use
742430-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,1631.47972028,0.0202588130455733,0.0,0.0,Low (<10%)
742430-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,2420.14803718,0.0202588130455733,0.0,0.0,Low (<10%)
742430-USA.37_1-1363,USA.37_1,USA,United States,Oklahoma,343.092812747,0.0202588130455733,0.0,0.0,Low (<10%)
742430-USA.4_1-1216,USA.4_1,USA,United States,Arkansas,1902.81115208,0.0202588130455733,0.0,0.0,Low (<10%)
742430-USA.4_1-1342,USA.4_1,USA,United States,Arkansas,38.0318001774,0.0202588130455733,0.0,0.0,Low (<10%)
742441-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,1239.36931541,0.0067287919757808,0.0,0.0,Low (<10%)
742441-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,2696.3611091,0.0067287919757808,0.0,0.0,Low (<10%)
742441-USA.4_1-1216,USA.4_1,USA,United States,Arkansas,372.343735314,0.0067287919757808,0.0,0.0,Low (<10%)
742442-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,1.10256948214,0.0436617674307307,0.0,0.0,Low (<10%)
742442-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,1326.45999441,0.0436617674307307,0.0,0.0,Low (<10%)
742443-USA.26_1-1216,USA.26_1,USA,United States,Missouri,42.3389897904,0.0040717717824678,0.0,0.0,Low (<10%)
742443-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,848.251282585,0.0040717717824678,0.0,0.0,Low (<10%)
742443-USA.37_1-1342,USA.37_1,USA,United States,Oklahoma,169.410093473,0.0040717717824678,0.0,0.0,Low (<10%)
742443-USA.4_1-1216,USA.4_1,USA,United States,Arkansas,54.8140205535,0.0040717717824678,0.0,0.0,Low (<10%)
742444-USA.26_1-1216,USA.26_1,USA,United States,Missouri,1955.51379977,0.5927214108574435,3.567354172875764,3.0,High (40-80%)
742444-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,170.35317385,0.5927214108574435,3.567354172875764,3.0,High (40-80%)
742444-USA.4_1-1216,USA.4_1,USA,United States,Arkansas,571.742229885,0.5927214108574435,3.567354172875764,3.0,High (40-80%)
742445-USA.26_1-1216,USA.26_1,USA,United States,Missouri,67.1888429701,0.0013349829376031,0.0,0.0,Low (<10%)
742445-USA.37_1-1216,USA.37_1,USA,United States,Oklahoma,204.124876785,0.0013349829376031,0.0,0.0,Low (<10%)
742446-USA.17_1-1216,USA.17_1,USA,United States,Kansas,93.6221285677,0.1940955666838229,1.9567671659840489,1.0,Low - Medium (10-20%)
742446-USA.17_1-1342,USA.17_1,USA,United States,Kansas,1050.65503699,0.1940955666838229,1.9567671659840489,1.0,Low - Medium (10-20%)
742446-USA.26_1-1216,USA.26_1,USA,United States,Missouri,4793.88114519,0.1940955666838229,1.9567671659840489,1.0,Low - Medium (10-20%)
